Date	Open	High	Low	Close	Adj Close	Volume
12/10/2020	151.130005	159.5	148.009995	155.690002	155.690002	22060000
12/11/2020	159.699997	163.75	155.889999	156.929993	156.929993	22069900
12/14/2020	163.399994	163.761002	152.561005	155.070007	155.070007	22467700
12/15/2020	157	157.279999	142.460007	147.220001	147.220001	36451300
12/16/2020	137.75	141.334	134.309998	137.029999	137.029999	28476300
12/17/2020	137.919998	146.970001	137.300003	144	144	32404500
12/18/2020	141.509995	145	135.059998	140.229996	140.229996	33157800
12/21/2020	140.839996	147.259995	137.789993	138.300003	138.300003	23921000
12/22/2020	139	141.399994	123	125.879997	125.879997	36035800
12/23/2020	120.050003	132	115	130.339996	130.339996	41905000
12/24/2020	125.940002	129.699997	122.720001	123.389999	123.389999	12720600
12/28/2020	120.040001	122.879997	111.050003	111.400002	111.400002	31088200
12/29/2020	107.795998	116.25	106.879997	114.389999	114.389999	23718800
12/30/2020	118.400002	118.941002	108.800003	111.129997	111.129997	23965500
12/31/2020	110.550003	113.550003	102.660004	104.470001	104.470001	23369900
1/4/2021	107.230003	113.629997	103.260002	111.730003	111.730003	22439600
1/5/2021	113.82	114.980003	107.199997	109.18	109.18	15450800
1/6/2021	111.110001	116.93	110.279999	116.260002	116.260002	21590900
1/7/2021	120.099998	122.82	112.129997	115.089996	115.089996	20614100
1/8/2021	116.519997	117.709999	111.489998	112.75	112.75	12376900
1/11/2021	112.75	121.239998	112.620003	117.260002	117.260002	16650600
1/12/2021	117.93	124.910004	117.120003	124.550003	124.550003	15300700
1/13/2021	123.699997	127.580002	120.739998	124.059998	124.059998	14324600
1/14/2021	122.800003	130.979996	122.800003	129.720001	129.720001	13346700
1/15/2021	129.600006	133.289993	126.580002	129.649994	129.649994	15769500
1/19/2021	122.099998	126.360001	120.5	125.010002	125.010002	16528900
1/20/2021	124.510002	126.010002	122.25	125.139999	125.139999	8001600
1/21/2021	125.279999	137	125.25	132.979996	132.979996	20880800
1/22/2021	132.5	135.869995	128.899994	131.020004	131.020004	10067200
1/25/2021	138.399994	147.429993	137.25	147	147	26970900
1/26/2021	145.149994	154.550003	145	151.929993	151.929993	16964700
1/27/2021	151.199997	164.550003	149	155.729996	155.729996	20262900
1/28/2021	154.104996	168	153.619995	159.550003	159.550003	16497400
1/29/2021	174.990005	185.979996	166.199997	173.160004	173.160004	39687300
2/1/2021	173.029999	174.5	154.300003	157.479996	157.479996	22056500
2/2/2021	158.520004	159.054001	147.100006	158.580002	158.580002	14923900
2/3/2021	156.600006	168.389999	156.399994	165.860001	165.860001	11355900
2/4/2021	166.419998	173.729996	164.25	173.309998	173.309998	10618300
2/5/2021	170.990005	177.5	170.259995	176.240005	176.240005	8976900
2/8/2021	177	189.259995	176.809998	185.979996	185.979996	12927400
2/9/2021	186.210007	187	177.270004	179.520004	179.520004	8403100
2/10/2021	182.740005	185.220001	176.369995	179.339996	179.339996	7067500
2/11/2021	178.289993	184.220001	176.199997	183.440002	183.440002	5432200
2/12/2021	184.889999	185	177.580002	183.740005	183.740005	5695400
2/16/2021	182.410004	184.179993	173.509003	178.529999	178.529999	6917500
2/17/2021	174.279999	178.009995	171.619995	176.759995	176.759995	6554600
2/18/2021	171.593002	175.470001	168	169.570007	169.570007	5124100
2/19/2021	173.539993	179.300003	170.529999	174.740005	174.740005	6413600
2/22/2021	167.800003	170.350006	158.580002	159.369995	159.369995	11152700
2/23/2021	151.25	153	136	150.169998	150.169998	15509200
2/24/2021	150.410004	151	143.470001	144.789993	144.789993	9757200
2/25/2021	150.779999	160.979996	145.860001	148.380005	148.380005	15172100
2/26/2021	157.979996	159.600006	150.880005	154.809998	154.809998	13445200
3/1/2021	154.462997	157.779999	145.25	157.399994	157.399994	15337200
3/2/2021	153.5	154.470993	146.440002	146.809998	146.809998	8611100
3/3/2021	146.089996	147.320007	131	131.220001	131.220001	13659800
3/4/2021	128.699997	135.470001	126.690002	132.300003	132.300003	10914600
3/5/2021	133.072998	134.270004	121.120003	132.190002	132.190002	12030800
3/8/2021	129.149994	133.550003	122.480003	123.470001	123.470001	6790100
3/9/2021	127.110001	132.300003	125.599998	130.869995	130.869995	7825900
3/10/2021	133.619995	135.714996	128.792999	129.75	129.75	5551200
3/11/2021	132.981995	140.850006	131.479996	140.470001	140.470001	8064100
3/12/2021	134.039993	138.742004	133.199997	136.990005	136.990005	4873900
3/15/2021	136.770004	143.850006	135.009995	143.660004	143.660004	7321700
3/16/2021	148.5	157.75	145.839996	156.020004	156.020004	16913200
3/17/2021	150.25	152.082993	143.25	147.550003	147.550003	12858800
3/18/2021	144.449997	147.610001	140.860001	141.460007	141.460007	7135600
3/19/2021	143.059998	145.179993	138.529999	143.740005	143.740005	6922300
3/22/2021	144.190002	147.919998	141.850006	145.600006	145.600006	6050700
3/23/2021	145.610001	146.190002	136.380005	136.520004	136.520004	6961200
3/24/2021	137.25	137.740005	131.009995	131.610001	131.610001	5864600
3/25/2021	127.330002	134.309998	126.419998	133.330002	133.330002	5696300
3/26/2021	133.380005	135.600006	128.020004	133.279999	133.279999	4017600
3/29/2021	130.110001	131.300003	121.900002	123.419998	123.419998	10814800
3/30/2021	123.150002	123.598	117.341003	118.489998	118.489998	11061600
3/31/2021	121.099998	131.800003	119.328003	130.949997	130.949997	10015700
4/1/2021	132.199997	136.636993	130.339996	132.550003	132.550003	7269700
4/5/2021	132.600006	133.192993	127.040001	129.910004	129.910004	5218300
4/6/2021	130.110001	138.248993	128.160004	133.529999	133.529999	7438200
4/7/2021	132.369995	135.160004	130.210007	131.470001	131.470001	4380000
4/8/2021	132.850006	135.899994	132.059998	133.880005	133.880005	4530000
4/9/2021	133.509995	144	133.339996	140.919998	140.919998	9907800
4/12/2021	142.369995	143.490005	136.360001	139.399994	139.399994	6060200
4/13/2021	146.800003	152.110001	145.350006	149.710007	149.710007	13729000
4/14/2021	153.660004	160.919998	152.490005	160.029999	160.029999	15389800
4/15/2021	159	163.580002	155.229996	159.869995	159.869995	10340400
4/16/2021	158.679993	171.919998	158.210007	170.809998	170.809998	19033400
4/19/2021	166.610001	168.195999	159.600006	161.910004	161.910004	10006600
4/20/2021	160.320007	162.729996	153.270004	156.779999	156.779999	7154400
4/21/2021	158.600006	170.110001	157.690002	169.5	169.5	11352700
4/22/2021	168.259995	179	164.619995	168.100006	168.100006	15922400
4/23/2021	170.304993	175.509995	168.350006	173.630005	173.630005	8791000
4/26/2021	171.789993	179.600006	168.880005	177.610001	177.610001	12201700
4/27/2021	178.360001	185.529999	178.179993	183.410004	183.410004	12904100
